mã chứng khoán,năm báo cáo,kỳ báo cáo,lợi nhuận từ các hoạt động khác,lợi nhuận hoạt động trước thay đổi vốn lưu động,luồng tiền từ hoạt động kinh doanh trước thuế TNDN,chi từ quỹ dự phòng,chi mua tài sản cố định,lãi từ cổ tức,luồng tiền thuần từ hoạt động đầu tư,tăng vốn điều lệ,luồng tiền thuần từ hoạt động tài chính,tăng/giảm thuần tiền và tương đương tiền,tiền và tương đương tiền đầu kỳ,điều chỉnh chênh lệch tỷ giá,tiền và tương đương tiền cuối kỳ,luồng tiền thuần từ hoạt động kinh doanh,thu từ thanh lý tài sản cố định,đầu tư vào các đơn vị khác,thu từ thoái vốn ở các đơn vị khác,chi trả cổ tức,khấu hao và phân bổ,"cho vay, mua công cụ nợ","thu hồi khoản cho vay, bán công cụ nợ",chi mua lại cổ phiếu,thu từ vay nợ,trả nợ gốc vay,thanh toán gốc thuê tài chính,lợi nhuận/lỗ trước thuế,dự phòng rủi ro tín dụng,lãi/lỗ tỷ giá chưa thực hiện,lãi/lỗ từ hoạt động đầu tư,chi phí lãi vay,tăng/giảm khoản phải thu,tăng/giảm hàng tồn kho,tăng/giảm khoản phải trả,tăng/giảm chi phí trả trước,lãi vay đã trả,thuế TNDN đã nộp,các khoản thu khác từ hoạt động kinh doanh,các khoản chi khác từ hoạt động kinh doanh,thu nhập từ lãi và cổ tức,lãi/lỗ từ thanh lý tài sản cố định,tăng/giảm khoản phải thu (dự phòng),tăng/giảm khoản phải trả (dự phòng),cổ tức đã nhận
SSI,2023,2,,3284857309854,,,-11757691696,-19572602740,-110338065000,0,-3447161091953,12869345152,142513532064,-257093437,155382877216,3570368502105,47485489710,-146640000000,0,0,25664421136,0,20146739726,0,87223887731005,-90671048822958,,706517172343,0,-8322546084,-66545029313,428246218838,-840866616,0,-154263610467,4886873997,-438683117896,-108633723226,842675899141,-1582066667,-800036580703,,70904858623,422128171865,
SSI,2023,1,,-1692357133166,,,-17024750574,19572602740,-197323593289,100000000000,392176895953,-1275293730667,1417807262731,3155957416,142513532064,-1470147033331,128554545,-200000000000,0,-3120000,27243467819,0,0,0,103806930409433,-103514750393480,,617651693361,0,-58902283969,-40216658979,391934718459,25508282042,0,-126748602998,5914525047,-397685179166,-42331432322,565232555305,-63044787915,-712448170116,,316632739777,-203517492130,
SSI,2022,4,,-5809834700584,,,-41188720409,9809589000,237557338418,-4800000000,6503582740037,802168762202,615638500529,3897895919,1417807262731,-5938971316253,0,0,268936469827,-7891000,23683092442,0,0,0,79625916656251,-73117526025214,,288640116715,75000000,-9977881138,-69162134906,250613291942,-26704698536,0,278997193502,-2167491510,-246504553159,-100110894441,584709404331,-6612110998,-613183439793,,-838757146290,-187726691575,
SSI,2022,3,,-2285300365530,,,-49387376965,250116876721,481518813945,7445628625000,2045352260806,377158346767,238480153762,2352641361,615638500529,-2149712727984,6190910,-2650000000000,3000000000000,-991049063500,22196689368,0,-69216876721,-36518500,90716681687379,-95125872469573,,415261069199,0,32759269829,-31299215222,237401517228,-5943622290,0,7257576388,-16973768100,-245134576702,-109464251312,584724832667,-3354632303,-634146457765,,-327977600855,-307674773994,
SSI,2022,2,,5228376504313,,,-55871038790,-39305479462,1364367858469,45500000000,-7369800065194,-566438625768,804918779530,292095610,238480153762,5438993580957,0,0,1390327500000,-10372000,22224406658,0,69216876721,-141700450,87154777056286,-94569925049030,,522514601188,-1242906276,44463885481,-60479363047,278747346918,58405073124,0,14320315544,-24076002883,-296595905763,-202667001965,653405205487,-5849560621,-651249944676,,-285795110254,261180351871,
SSI,2022,1,,-4920785460801,,,-33889017802,39305479462,2005449243478,141660000000,2184137146728,-309316251971,1114235031501,-1476043941,804918779530,-4498902642177,32781818,-250000000000,2250000000000,-72745000,20572041673,0,0,-1189010450,81789184727236,-79745445825058,,883287604675,0,-4674327662,-84607184979,263887789515,226062330552,0,-6970222053,-6019873539,-272791629899,-235743202992,687461407021,-99540863090,-744236916940,,1105540587975,-3477361923202,
SSI,2021,4,,34022500492,,,-93127004343,163688767133,2421891493789,1111796556685,-1982068798295,824400516542,289834514959,-2393885278,1114235031501,384577821048,0,-23312500000,2374642230999,-749776000,18301569345,0,0,-670928250,78672192843154,-81764637493884,,1253078931937,-20665104615,4393501882,-381981625576,288978429547,-259020352385,0,8493015606,-273119443,-293089646194,-165409621339,681545437205,-9701317443,-652445357352,,-393497401674,4098717747775,
SSI,2021,3,,-6081304689799,,,-27962518231,145338958918,-292623559313,0,5989327103697,46508958123,243325556836,-702916620,289834514959,-5650194586261,0,-3010000000000,2600000000000,-645919707350,16806354168,0,0,-19383300,97493538392521,-90858272198174,,848414122933,-13349887290,1534482715,-177850449374,289281044668,42061904467,0,-4050865913,-16481892515,-246738142745,-156473723023,603962072128,-368646309,-536863714962,,-514949141946,-978345880261,
SSI,2021,2,,-4722556874925,,,-30775750422,174323506865,891118056443,90540000000,3444808351233,-35962368824,279287925660,-262600965,243325556836,-4371888776500,500000000,-1852929700000,2600000000000,-423665000,14549777490,0,0,-229822400,43415689676511,-40060767837878,,733477981840,760309310,-2933894289,-138028912958,229591683137,2854595113,0,-10802017488,-10898185301,-247798356262,-105825967093,441578371503,-4014508246,-472350747842,,297304382713,264153277591,
SSI,2021,1,,-1041493662810,,,-13269750137,83397541702,-179859572072,0,877706344085,-83963975823,363251901483,-368556503,279287925660,-781810747836,12636363,-250000000000,0,-63315000,14457203372,0,0,-229625100,35066339865830,-34188340581645,,530067804459,-9989360387,29358887418,-140303935436,222007328495,-2854595113,0,21644065912,1622755776,-235895296673,-56725643577,379992640588,-69440892958,-367368749579,,-429058987930,465344099451,
SSI,2020,4,,-7345375423566,,,-11900709550,234946136991,-737425992168,0,8034520367320,150927256414,212324645069,-35899519,363251901483,-7146167118738,1090909091,-2200000000000,1238437671300,-139146000,13330188888,0,0,-15531735851,33536476315312,-25486285066141,,477187343779,-4851625113,-2913330235,-148178595547,215504666427,-14293945671,0,-5365596066,-6906774555,-159812453073,-87866099365,274463342217,-4036990109,-299408002358,,-162951943490,327751225089,
SSI,2020,3,,-3149141316740,,,-14705800757,168167150686,2353485595382,0,723712237200,9890795388,202433849681,139942561,212324645069,-3067307037194,24245453,-1600000000000,3800000000000,-598558386000,13781210828,0,0,-376800,26937531970068,-25615260970068,,420873081081,5473091629,-1748041835,-170122801835,183677244995,14293945671,0,2051322322,-2779753256,-216686047560,-123057850072,225836677480,-858408000,-227404256803,,180085941590,66934910273,
SSI,2020,2,,-1430824738708,,,-13885390177,142934723304,3119865287673,0,-1794531223973,-80003823276,282437672957,2640888358,202433849681,-1405337886976,1954546,-1700000000000,4690814000000,-100400000,13153631923,0,0,-403300,36396119326166,-38190549746839,,651527979091,0,-22224080567,-213441812940,207393538004,-36172153700,0,-84095420,10244206727,-190728014302,-60431688,196641163857,-3288660000,-194723067557,,-198723317234,-471724188215,
SSI,2020,1,,-597676091084,,,-18547157749,160350731512,-457762153510,100000000000,354200296666,-758344937397,1040782610354,-264724688,282437672957,-654783080553,434272727,-1000000000000,400000000000,-200000000,12578214098,0,0,-2968550,31705965106903,-31451561841687,,7964881112,0,-17666026751,-232709331038,222855873662,0,0,-18457315719,4974497489,-219486479226,-30892578855,178132942756,-28222792807,-203443461640,,-8208620612,517482831736,
SSI,2019,4,,32990514040,,,-20794997622,180068800012,-911445270064,0,1494934000285,696553001264,344229609090,-95397491,1040782610354,113064271043,954546,-2620720027000,1550000000000,-506668467000,12174968830,0,0,-1020800,26356035381923,-24354431893838,,262964653001,11018850000,4887188223,-245060100253,222416901692,0,0,15849782477,6297414906,-167735044011,-52867173847,183489915947,-3359375500,-203864205285,,21925261058,-364950546672,
SSI,2019,3,,3661916545882,,,-20946869533,195192547965,-2465751676115,0,-1195011839442,65818865737,278410743353,0,344229609090,3726582381294,2645453,-4200000000000,1560000000000,0,10416308416,0,0,-10390926900,26632256932906,-27816877845448,,332330496480,0,4717416211,-231904316250,212860623271,0,0,-6070622460,5747939348,-245290344621,-46544754185,204055266150,-5401505993,-192081018917,,-10967833225,-595687357189,
SSI,2019,2,,-948335287751,,,-13891935470,215217136999,-1204020165488,0,2157559746562,84077070618,194333672735,-10303696,278410743353,-869462510456,101081817,-4800996448830,3395549999996,0,10093968893,0,0,-433100,23736954016578,-21579393836916,,264063080290,0,4836871956,-168984294142,203922344805,0,0,8176294584,4514113396,-159624002214,-47619229274,214048996080,-1479042257,-225810291313,,-4616590286,-160349380316,
SSI,2019,1,,-34122227080,,,-11099262672,99209149959,-1621799203622,0,1124774287786,-418546466125,612880138860,3460747416,194333672735,78478449711,90909091,-2740000000000,1030000000000,0,10207875644,0,0,-358600,22546293995808,-21421519349422,,246165331686,0,2614550352,-128745457845,164977094804,0,0,-4171866725,-12461443969,-212843669273,-41811441464,157553597073,-38748527616,-156851826491,,948936770,-53349682571,
SSI,2018,4,,7428202479,,,-17440094914,95490565810,-120910981832,100000000000,175700934024,390141454095,222738684765,0,612880138860,335351501903,48127272,-1791342813000,1592333233000,-498089723000,10198062073,0,0,-603550,21499470371612,-20925679111038,,268428963802,296899522152,-2918363513,-205331165866,154057051811,0,0,3743457669,-14375457684,-129836466056,-90801777778,241987340916,-13625149278,-242719831498,,3797565539,225340051489,
SSI,2018,3,,-3505770573786,,,-5810123048,100841963136,656632180088,0,2016517048103,-622154722652,844893407417,1762164130,222738684765,-3295303950843,340000,-2210000000000,2771600000000,0,8963472809,0,0,-53430842100,19693915191140,-17623967300937,,468936792832,574797,2698829588,-121243964035,137654581171,0,0,-3734537495,4801891761,-116985433049,-82467319742,164482000582,-44367614532,-160819385582,,-4219174788,557278868001,
SSI,2018,2,,122086105404,,,-24242522449,124592075420,32442632971,0,-194972596680,105998625831,738894781586,0,844893407417,268528589540,17721000000,-2140000000000,2054372080000,-84480000,5905454396,0,0,-50812500,22850561461530,-23045398765710,,376287776092,-103048127,88397279,-249180636005,128848724294,0,0,-6848788949,-5147381967,-92781464199,-188720518005,241600343931,18183090197,-233490958931,,30093234656,-436960854128,
SSI,2018,1,,-549097583460,,,-9866925276,112109672082,-236134374828,113767095785,875789135685,392909068395,345985713191,0,738894781586,-246745692462,189313565670,-1168690687304,641000000000,-57242000,5761478580,0,0,-10865900,21732046652476,-20969956504676,,509559931229,-60201171,-290319585,-187577141289,116308539324,0,0,8540912704,-803584462,-130056638645,-1406904347,181809221586,-27388995084,-192190637586,,-9335385723,1028054067416,
SSI,2017,4,,-1599409296037,,,-7846834917,102982100588,-31768935248,100072064000,1297979548497,-212738298840,558724012030,208527714,345985713190,-1478948912089,95799081,-907000000000,780000000000,-488311331000,6240067638,0,0,0,15600646476751,-13914427661254,,425852038968,-276668349,134350549,-131387380923,105101176493,-23864605500,0,1984278778,-2302922140,-84183113687,-35481020959,166198125967,-2252490000,-163608967367,,-20028031933,-291294088587,
SSI,2017,3,,-575652521379,,,-10438156310,108578003845,-562414972865,0,833584280305,-262510935521,821234947551,143080064,558724012030,-533680242961,445500000,-2219000320400,1558000000000,0,5236312495,0,0,0,13383295952517,-12549711672212,,244210834218,-196523724,-402244423,-160325142880,86459676956,3070784400,0,-423715644,1059881647,-86506875730,-45142312211,178045705464,-1097316000,-181628561064,,-2645749154,58579924567,
SSI,2017,2,,12150129573,,,-9283142633,96666119188,-164517023445,0,578172434223,509471296166,311763651386,45477136,821234947552,95815885388,0,-1512000000000,1260100000000,-26398000,4959144098,0,0,0,12332363458194,-11754164625971,,370923235374,112377798,441290256,-108362294941,75958112207,12344031126,0,-445833184,-3442864434,-84134976902,-61996438200,141055482204,-2090074999,-141064121174,,-627453800,409875341211,
SSI,2017,1,,178174201498,,,-7538242738,75136444562,-1117401798176,397000000,779775135574,3198687073,308564964313,2262183726,311763651386,340825349675,0,-1615000000000,430000000000,-366922000,4511688913,0,0,0,8184850045518,-7405104987944,,364035300471,-259785416,0,-95154299991,76382263879,35257684474,0,-4725125120,-7903035119,-67141945860,-51710393929,112830392482,-23007993665,-112741864812,,-3009348960,-328541829799,
SSI,2016,4,,631037202426,,,-32069538340,71382441124,265632794057,99980000000,-935004396220,-138698647420,447263611734,-1316207601,308564964314,530672954743,1727273,-437681836000,664000000000,-478843442000,4355409923,0,0,-2081344900,6346392674592,-6900452283912,,120905714204,11125774555,0,-85222755550,69762955836,-41285274200,0,7684643786,-18209603179,-58659870716,-78469718198,130154375200,-1787672043,-124739141200,,9005279644,148689626319,
SSI,2016,3,,386779654992,,,-26350785926,68396903455,-713952064289,0,-33850359448,-172720143306,619983755040,-1292763479,447263611734,575082280431,1818182,-1338000000000,582000000000,-3600000,4331264547,0,0,0,8882813760591,-8916660520039,,447198682795,0,0,-85355553126,75833947426,155692408800,0,813801415,-1608194155,-76362483284,-62924657868,146093268044,-303079068,-131578947245,,-2909327843,51038426637,
SSI,2016,2,,-292745822988,,,-693782110,54393645568,-709705736542,0,993807823745,62781047491,557202707549,-1368639747,619983755040,-221321039712,0,-1488505600000,725100000000,-88245000,4396569378,0,0,-419700,8824148816740,-7830252328295,,344588257438,-5153726983,0,-66288104282,66607004854,-165361634600,0,-1280307270,-8487557317,-73938627437,-27646819347,175595049024,-1401604055,-178609451626,,2085092531,-310175684884,
SSI,2016,1,,-464887850685,,,-4552125775,45740937526,-188811188249,0,387762055071,-189157587726,746360295275,5917487184,557202707549,-388108454548,0,-680000000000,450000000000,0,5123112542,0,0,-240535800,8349679055407,-7961676464536,,231370344455,6519333122,0,-66656990299,57109585173,0,0,-2797274130,701386413,-75635123312,-75396720946,123560066767,-36251047706,-110452380048,,-1502090495,-61175965812,
SSI,2015,4,,194681129174,,,-1446798035,26782846645,-372859399599,99936000000,1476711809453,30705064055,1959706325684,-1287573,1990410102166,-1073147345799,0,-479653946887,701458498678,-21600000,5092693170,-620000000000,0,-547500,6089211748293,-4712413791340,,308864083728,-57163875618,0,-109816956975,47705184869,0,109927384309,0,-1108679244,-32092811423,-58370723323,0,-826889300,0,,-1234463958314,-50892797678,
SSI,2015,3,,182613220748,,,-2429693200,13520565178,-358114576407,0,968079741359,-478016763346,2433826470521,3866618509,1959676325684,-1087981928298,0,-459051688845,324056210460,-74704000,5227587981,-394440750000,160230780000,-50000,4516118844105,-3547964348746,,185939145446,-31033591736,0,-8416031712,30896110769,0,-682655738649,0,-2878975338,-20967980876,-22034665539,0,-875093000,0,,-177332164830,-363850530814,
SSI,2015,2,,120615494071,,,-1278221800,57738309703,-690786496958,-25000000,288190328695,-111434586668,2543208901044,2052156245,2433826470621,291161581595,11590549,-43703007187,364414145475,-42020000,5373294627,-1312206000000,244236686302,0,3612833490437,-3324576141742,,415574104615,-233211908504,0,-93220037889,26100041222,0,0,0,3328562157,-12622812261,-46278917866,0,-16029480001,0,,-15733605397,304638066859,
SSI,2015,1,,118300084512,,,-947246079,29130099041,-528287669180,52542860000,514383729653,590557016039,1952651885005,0,2543208901044,604460955566,545455,-209790288992,222140471395,0,5435801023,-568821250000,0,-169830000,5603341049185,-5141330349532,,153759468768,24646737995,0,-86046697926,20504774652,0,351569065034,0,-3805677736,-11300352386,-23321651330,3225000,-23345739824,0,,-187615861190,383977863486,
SSI,2014,4,,181353271699,,,-2228147423,8326459457,-271950849815,0,-197684487243,-383926070627,2336577955632,0,1952651885005,85709266431,0,-582562484075,299430246427,-353139351000,5383745569,-29816382157,34899457956,-54900,9013587016720,-8858132098063,,114885611385,102556133291,0,-52785631465,11313412919,0,639182814235,0,-1736773257,-10920431552,-71391191303,0,155330000,0,,214512629892,-865446383283,
SSI,2014,3,,112459299726,,,-4725186995,42883470092,377610740935,86498771600,909166282994,-1190731892294,3527309847926,0,2336577955632,-2477508916223,0,-560904468355,785856926193,-2555358,5365881246,0,114500000000,0,7624825510636,-6802155443884,,234067393430,49840360281,0,-179871769227,3057433996,0,437501075784,0,2110201266,-2826452399,-65312006999,0,-245330000,0,,-699571894851,-2261623808750,
SSI,2014,2,,185352384123,,,-1958068961,69735051750,821724976081,0,66303251010,1044996515411,2482313332515,0,3527309847926,156968288320,0,-325529065498,776282586464,-30295000,5217739230,0,303194472326,0,2571492822213,-2505159276203,,348628648905,45038332088,0,-214382422770,850086670,0,-1185518290954,0,150725429,-908011346,-58846453503,7000000,-2063500000,0,,123721590888,1095072843683,
SSI,2014,1,,110574069156,,,-766604075,39260471220,93700527228,0,102673890137,643693854053,1838619478462,0,2482313332515,447319436688,1000000,-227746568073,282952228156,-34004000,5025411499,0,0,0,1526056353213,-1423348459076,,230258746337,-14266469410,0,-111760948385,1317329115,0,-477058606077,0,-4110363983,-1339120595,-27409372535,20000000,-23960704300,0,,-773467289983,1644070825005,
SSI,2013,4,,-6236615759,,,-3119708793,40491856373,112549019420,0,284064730010,-703506497556,2542125976018,0,1838619478462,-1100120246986,0,-240481099514,289381228583,-55009000,5086379071,-74561832573,100838575344,0,1862185711496,-1578065972486,,89057283581,-57037079981,0,-85166663027,41823464597,0,127183968174,0,5834946922,-890851446,-11281069499,0,-462500000,0,,-135153655628,-1079114469750,
SSI,2013,3,,65328992333,,,-1158941050,28376304691,3347201005,0,-274916753689,-369032845776,2911158821794,0,2542125976018,-97463293092,909090909,-78094513792,53315260247,-349758056000,5728589597,0,0,0,522508005086,-447666702775,,118529988503,-18250940727,0,-40856418952,177773912,0,544567531035,0,2921713290,-163495209,-12715781833,0,-104865821,0,,-266148527329,-431148859558,
SSI,2013,2,,61572012260,,,-4655830100,70858183669,85270731940,0,-161110386896,361775107579,2549383714215,0,2911158821794,437614762535,918181818,-83774866159,98236956001,-8360000,6486992609,-41530000000,45218106711,-131760,329471719665,-490573614801,,110560464824,1828670840,0,-57445141189,141025176,0,-475995766046,0,4578845099,-281864375,-37154620205,0,-4587978917,0,,230291735062,659192399657,
SSI,2013,1,,48099009185,,,-2529694320,20114466866,24946878665,15854880000,-180771245941,602293263233,1947090450982,0,2549383714215,758117630509,0,-80106461876,82468567995,0,6846599618,-20000000000,25000000000,0,740995512302,-937621638243,,187686447269,-61115012846,0,-87680110927,2361086071,0,375009078610,0,-761053606,-2715534314,-9820919352,0,-8842753163,0,,-134047073485,491196876634,
STB,2025,2,-17216000000,5519729000000,27705086000000,-209299000000,-199593000000,0,-188633000000,0,-2247249000000,25059905000000,100235226000000,195325000000,125490456000000,27495787000000,1545000000,0,9415000000,-4275712000000,,,,,,,,,,,,,,,,,,,,,,,,,
STB,2025,1,-180944000000,2196830000000,-4353390000000,-149092000000,-187763000000,0,-106676000000,0,-1638284000000,-6247442000000,106493055000000,-10387000000,100235226000000,-4502482000000,81087000000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
STB,2024,4,-179405000000,4667919000000,21088312000000,-1714000000,-384666000000,894000000,-382804000000,0,1257064000000,21960858000000,84438705000000,93492000000,106493055000000,21086598000000,968000000,0,0,-1000000,,,,,,,,,,,,,,,,,,,,,,,,,
STB,2024,3,-31873000000,3927959000000,-9427790000000,-407023000000,-211730000000,3747000000,-206718000000,0,-448648000000,-10490179000000,94927505000000,1379000000,84438705000000,-9834813000000,1265000000,0,0,1000000,,,,,,,,,,,,,,,,,,,,,,,,,
STB,2024,2,9517000000,2585507000000,14298414000000,-164922000000,-221901000000,0,-220895000000,0,36213000000,13948810000000,81052016000000,-73321000000,94927505000000,14133492000000,634000000,0,372000000,-2000000,,,,,,,,,,,,,,,,,,,,,,,,,
STB,2024,1,-13412000000,871410000000,13270385000000,-290413000000,-197563000000,0,-197483000000,0,-2303904000000,10478585000000,70507716000000,65715000000,81052016000000,12979972000000,80000000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
STB,2023,4,169015000000,1911754000000,-660809000000,-592000000,-1144798000000,806000000,-1141530000000,0,-3348000000,-1806279000000,72549052000000,-235057000000,70507716000000,-661401000000,2462000000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
STB,2023,3,12059000000,5072079000000,9793229000000,-8188000000,457373000000,10437000000,472582000000,0,-6394000000,10251229000000,61981641000000,316182000000,72549052000000,9785041000000,4772000000,0,0,-22000000,,,,,,,,,,,,,,,,,,,,,,,,,
STB,2023,2,39908000000,6101429000000,8322700000000,-473000000,-303776000000,-1000000,-302760000000,0,-2927000000,8016540000000,54114391000000,-149290000000,61981641000000,8322227000000,1017000000,0,0,-1000000,,,,,,,,,,,,,,,,,,,,,,,,,
STB,2023,1,22945000000,4965053000000,9301410000000,-815000000,-291498000000,11595000000,-278233000000,0,-24435000000,8997927000000,45104295000000,12169000000,54114391000000,9300595000000,1670000000,0,0,-3000000,,,,,,,,,,,,,,,,,,,,,,,,,
STB,2022,4,12699000000,3798449000000,4281479000000,-609000000,-458760000000,6000000,593425000000,0,-145631000000,4728664000000,40381684000000,-6053000000,45104295000000,4280870000000,1052179000000,0,0,-158000000,,,,,,,,,,,,,,,,,,,,,,,,,
STB,2022,3,-5921000000,5247837000000,641005000000,-6830000000,-316411000000,2549000000,-313516000000,0,589495000000,910154000000,39541014000000,-69484000000,40381684000000,634175000000,346000000,0,0,-2000000,,,,,,,,,,,,,,,,,,,,,,,,,
STB,2022,2,83042000000,6365835000000,3245268000000,-5812000000,-251472000000,745000000,1532442000000,0,-7559000000,4764339000000,34858609000000,-81934000000,39541014000000,3239456000000,1783169000000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
